Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,RSI,MACD,MACDsignal,MACDhist,BBANDS_upper,BBANDS_middle,BBANDS_lower,STOCH_k,STOCH_d,ADX
2021-07-02,29.0,29.299999237060547,27.989999771118164,29.299999237060547,28.436935424804688,1048322,,,,,,,,,,,,
2021-07-05,29.5,29.5,28.549999237060547,29.0,28.145774841308597,721560,,,,,,,,,,,,
2021-07-06,29.100000381469727,29.100000381469727,28.5,28.790000915527344,27.94196128845215,339807,,,,,,,,,,,,
2021-07-07,28.790000915527344,29.5,28.520000457763672,29.5,28.631046295166016,396667,,,,,,,,,,,,
2021-07-08,29.479999542236328,29.899999618530277,29.059999465942383,29.899999618530277,29.019262313842773,279224,,,,,,,30.072637215131877,29.297999954223634,28.52336269331539,,,
2021-07-09,29.950000762939453,30.75,29.6299991607666,30.600000381469727,29.698644638061523,342990,,,,,,,30.856392767128774,29.55800018310547,28.259607599082166,,,
2021-07-12,30.950000762939453,30.950000762939453,30.229999542236328,30.540000915527344,29.64041328430176,180852,,,,,,,31.2183079637567,29.866000366210937,28.513692768665173,,,
2021-07-13,30.600000381469727,30.76000022888184,30.3799991607666,30.450000762939453,29.55306434631348,126685,,,,,,,31.055009808127046,30.198000335693358,29.34099086325967,,,
2021-07-14,30.530000686645508,30.530000686645508,29.5,30.32999992370605,29.43659782409668,149107,,,,,,,30.862414600115876,30.36400032043457,29.865586040753264,76.62831125405086,84.7229044841808,
2021-07-15,30.200000762939453,30.799999237060547,29.86000061035156,30.0,29.11631774902344,95008,,,,,,,30.80894327231328,30.384000396728517,29.959057521143755,60.36745222581848,74.11220324286316,
2021-07-16,30.059999465942383,30.5,29.709999084472656,29.799999237060547,28.922208786010746,53807,,,,,,,30.784086985590083,30.22400016784668,29.663913350103275,40.78935915012238,59.261707543330566,
2021-07-19,29.84000015258789,30.11000061035156,29.040000915527344,29.209999084472656,28.34958839416504,105638,,,,,,,30.837400645250888,29.957999801635744,29.0785989580206,21.610442743420304,40.92241803978705,
2021-07-20,29.399999618530277,30.1299991607666,29.229999542236328,29.229999542236328,28.36899948120117,115526,,,,,,,30.58894922038907,29.713999557495118,28.839049894601168,13.71465818867543,25.371486694072697,
2021-07-21,29.75,29.75,28.850000381469727,29.399999618530277,28.53399085998535,89057,29.717857088361466,29.717857088361466,,,,,30.162400339914452,29.527999496459962,28.893598653005473,16.219829509736794,17.181643480610834,
2021-07-22,29.600000381469727,29.799999237060547,29.26000022888184,29.709999084472656,28.83485984802246,37857,29.747142791748047,29.716809354509625,54.869357916540565,,,,29.957113103932215,29.469999313354492,28.98288552277677,30.373879337064846,20.10278901182568,
2021-07-23,29.5,29.88999938964844,29.399999618530277,29.61000061035156,28.73780632019043,43958,29.790714263916016,29.702568188621882,53.50082104730046,,,,29.832079904047983,29.431999588012694,29.031919271977404,46.5671085680774,31.053605804959673,
2021-07-26,30.0,30.5,29.5,29.520000457763672,28.65045738220215,33583,29.842857088361466,29.678225824507454,52.23798322242836,,,,29.82785022833185,29.493999862670897,29.160149497009943,50.70076489636599,42.54725093383607,
2021-07-27,29.399999618530277,30.020000457763672,29.399999618530277,29.959999084472656,29.077497482299805,135146,29.8757141658238,29.715795592502815,57.51745442363142,,,,30.019683136582213,29.639999771118163,29.260316405654113,55.75127111451663,51.00638152631999,
2021-07-28,29.5,30.5,29.5,30.200000762939453,29.31042861938477,110109,29.897142818995885,29.780356281894367,60.10771985661647,,,,30.29654807936316,29.8,29.303451920636842,61.228415837421835,55.8934839494348,
2021-07-29,30.299999237060547,30.57999992370605,29.6200008392334,29.809999465942383,28.931915283203125,128259,29.8407141821725,29.784308706434103,54.31249914699596,,,,30.308425958625367,29.820000076293944,29.33157419396252,59.274971229692774,58.751552727210395,
2021-07-30,29.850000381469727,29.940000534057617,28.520000457763672,28.790000915527344,27.94196128845215,95893,29.7157141821725,29.6517343343132,42.71344630036848,,,,30.627810159399303,29.6560001373291,28.6841901152589,41.21969040173851,53.90769248961769,
2021-08-02,29.0,29.43000030517578,28.61000061035156,29.43000030517578,28.563108444213867,57370,29.642857006617955,29.622169797094877,49.937776146281806,,,,30.622470890346655,29.638000106811525,28.653529323276395,30.675774619120162,43.7234787501838,
