Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,RSI,MACD,MACDsignal,MACDhist,BBANDS_upper,BBANDS_middle,BBANDS_lower,STOCH_k,STOCH_d,ADX
2015-02-11,65.0999984741211,70.19999694824219,65.0,70.0,59.66014862060547,16216420,,,,,,,,,,,,
2015-02-12,69.75,73.69999694824219,69.19999694824219,70.0,59.66014862060547,55651797,,,,,,,,,,,,
2015-02-13,70.5,74.0,69.20999908447266,74.0,63.069297790527344,8380785,,,,,,,,,,,,
2015-02-16,72.0,73.5,70.44000244140625,72.5,61.79085922241211,827945,,,,,,,,,,,,
2015-02-17,73.06999969482422,75.2699966430664,72.19999694824219,74.9000015258789,63.83634948730469,2630220,,,,,,,76.30671191596788,72.28000030517578,68.25328869438367,,,
2015-02-18,75.4000015258789,77.5,75.05000305175781,76.87000274658203,65.51536560058594,2714004,,,,,,,78.27554531222609,73.65400085449218,69.03245639675828,,,
2015-02-19,76.54000091552734,77.1500015258789,75.08000183105469,77.1500015258789,65.75401306152344,2021388,,,,,,,78.58761478610629,75.08400115966796,71.58038753322964,,,
2015-02-20,76.5,78.0,76.19000244140625,78.0,66.47843933105469,1337689,,,,,,,79.83086080012698,75.88400115966797,71.93714151920896,,,
2015-02-23,77.77999877929688,79.44999694824219,77.7699966430664,77.7699966430664,66.28241729736328,1100378,,,,,,,79.13309838460272,76.93800048828125,74.74290259195978,90.86854890281818,93.93093833136463,
2015-02-24,78.5,78.61000061035156,75.5999984741211,77.5,66.05230712890625,6085482,,,,,,,78.27456554380814,77.45800018310547,76.6414348224028,77.50313602033681,88.14475487963715,
2015-02-25,78.11000061035156,78.27999877929688,76.5,78.12999725341797,66.58924865722656,5644614,,,,,,,78.41529084315042,77.70999908447266,77.0047073257949,67.43447721236267,78.60205404517255,
2015-02-26,77.26000213623047,80.75,76.13999938964844,80.63999938964844,68.7284927368164,798424,,,,,,,80.6808089152027,78.40799865722656,76.13518839925041,74.44663869692617,73.12808397654187,
2015-02-27,80.9000015258789,83.68000030517578,80.63999938964844,83.05999755859375,70.79102325439453,8971470,,,,,,,83.69185948704799,79.41999816894531,75.14813685084263,86.66159681571632,76.18090424166839,
2015-03-02,83.0,83.5,82.23999786376953,82.5,70.3137435913086,2583851,76.64428547450474,76.64428547450474,,,,,84.84709859766454,80.36599884033203,75.88489908299951,91.86226866919678,84.32350139394644,
2015-03-03,82.6500015258789,82.9000015258789,81.51000213623047,82.0,69.88761138916016,1441237,77.5014283316476,77.35838074457078,83.11259170433647,,,,84.78808109161078,81.26599884033203,77.74391658905328,85.14719036852902,87.8903519511474,
