Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,RSI,MACD,MACDsignal,MACDhist,BBANDS_upper,BBANDS_middle,BBANDS_lower,STOCH_k,STOCH_d,ADX
2010-01-04,2.575000047683716,2.640000104904175,2.549999952316284,2.640000104904175,2.557567358016968,428250,,,,,,,,,,,,
2010-01-05,2.6600000858306885,2.7850000858306885,2.650000095367432,2.7300000190734863,2.644757032394409,666669,,,,,,,,,,,,
2010-01-06,2.75,2.75,2.674999952316284,2.7300000190734863,2.644757032394409,130086,,,,,,,,,,,,
2010-01-07,2.700000047683716,2.7300000190734863,2.650000095367432,2.7100000381469727,2.6253814697265625,345558,,,,,,,,,,,,
2010-01-08,2.740000009536743,2.890000104904175,2.740000009536743,2.884999990463257,2.794917345046997,939193,,,,,,,2.8992996875947257,2.7390000343322756,2.5787003810698255,,,
2010-01-11,2.930000066757202,2.990000009536743,2.8350000381469727,2.8550000190734863,2.7658541202545166,626116,,,,,,,2.9276845842546453,2.782000017166138,2.6363154500776305,,,
2010-01-12,2.930000066757202,2.930000066757202,2.765000104904175,2.8299999237060547,2.7416346073150635,524500,,,,,,,2.9409387944041354,2.8019999980926515,2.6630612017811677,,,
2010-01-13,2.8399999141693115,2.950000047683716,2.809999942779541,2.950000047683716,2.8578877449035645,417783,,,,,,,3.0039113753700395,2.846000003814697,2.6880886322593547,,,
2010-01-14,3.009999990463257,3.0850000381469727,2.9649999141693115,3.015000104904175,2.920858144760132,1089519,,,,,,,3.041551232531454,2.907000017166138,2.7724488018008215,73.62886922468498,70.45797648413902,
2010-01-15,3.039999961853028,3.039999961853028,2.8550000190734863,2.859999895095825,2.770697832107544,591298,,,,,,,3.0412265653602026,2.901999998092651,2.7627734308250997,65.87763631854993,68.88778541913463,
2010-01-18,2.8499999046325684,2.924999952316284,2.819999933242798,2.880000114440918,2.7900736331939697,374618,,,,,,,3.040805972760321,2.907000017166138,2.773194061571955,48.44503902186799,62.65051485503431,
2010-01-19,2.890000104904175,2.900000095367432,2.819999933242798,2.875,2.785229444503784,209932,,,,,,,3.032859015898424,2.9160000324249267,2.7991410489514292,29.753775784161125,48.02548370819303,
2010-01-20,2.890000104904175,2.900000095367432,2.700000047683716,2.7300000190734863,2.644757032394409,436926,,,,,,,3.0527319363027368,2.8720000267028807,2.6912681171030246,22.455362426102667,33.551392410710605,
2010-01-21,2.755000114440918,2.7799999713897705,2.650000095367432,2.650000095367432,2.5672552585601807,522319,2.8100000279290334,2.8100000279290334,,,,,2.9845154682270985,2.7990000247955322,2.613484581363966,10.476192266975618,20.895110159079813,
2010-01-22,2.609999895095825,2.684999942779541,2.5999999046325684,2.684999942779541,2.6011619567871094,370832,2.8132143020629883,2.793333349909101,52.33159687264129,,,,2.9561874689899463,2.7640000343322755,2.5718125996746046,11.315351536034575,14.74896874303763,
2010-01-25,2.6700000762939453,2.7699999809265137,2.650000095367432,2.650000095367432,2.5672552585601807,229632,2.80750002179827,2.774222249303545,50.36440355632282,,,,2.885642455444893,2.718000030517578,2.5503576055902633,14.273524567548401,12.021689456852874,
2010-01-26,2.6449999809265137,2.700000047683716,2.634999990463257,2.674999952316284,2.5914745330810547,214735,2.803571445601327,2.7609926097052435,51.75933353574697,,,,2.736855714248589,2.678000020980835,2.6191443277130806,22.60685790088172,16.065244668154907,
2010-01-27,2.6600000858306885,2.7100000381469727,2.559999942779541,2.640000104904175,2.557567358016968,513360,2.798571450369699,2.7448602757317677,49.655367734103194,,,,2.6940586663944632,2.660000038146973,2.6259414098994824,26.010141658739588,20.963508042389915,
2010-01-28,2.690000057220459,2.7249999046325684,2.5999999046325684,2.5999999046325684,2.5188162326812744,250069,2.778214301381792,2.725545559585208,47.28947426846057,,,,2.7096657425937307,2.65,2.590334257406269,26.80376758334474,25.140255714322027,
