Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,RSI,MACD,MACDsignal,MACDhist,BBANDS_upper,BBANDS_middle,BBANDS_lower,STOCH_k,STOCH_d,ADX
2010-01-04,6.788352012634277,6.821878910064697,6.679401874542236,6.821878910064697,4.925364017486572,986461,,,,,,,,,,,,
2010-01-05,6.905677795410156,7.039776802062988,6.847019195556641,6.96686315536499,5.030041694641113,912467,,,,,,,,,,,,
2010-01-06,6.964345932006836,7.071622848510742,6.964345932006836,7.038096904754639,5.0814714431762695,474432,,,,,,,,,,,,
2010-01-07,7.031391143798828,7.1361517906188965,6.922441959381104,7.1361517906188965,5.152267456054688,1056049,,,,,,,,,,,,
2010-01-08,7.274431228637695,7.701850891113281,7.250125885009766,7.638994216918945,5.515316963195801,1963430,,,,,,,7.677999207855626,7.120396995544434,6.562794783233242,,,
2010-01-11,7.718605041503906,7.87784481048584,7.257667064666748,7.29873514175415,5.269651889801025,1567542,,,,,,,7.693984392059395,7.215768241882325,6.737552091705254,,,
2010-01-12,7.341475963592529,7.483952045440674,7.144528865814209,7.197327136993408,5.196435451507568,848959,,,,,,,7.675263467569492,7.261861038208008,6.848458608846524,,,
2010-01-13,7.165481090545654,7.634806156158447,7.165481090545654,7.626420021057129,5.506238460540772,2061667,,,,,,,7.8058917084029655,7.379525661468506,6.953159614534046,,,
2010-01-14,7.693465232849121,7.744591236114502,7.45210599899292,7.4755659103393555,5.397322654724121,1123994,,,,,,,7.798620679883009,7.4474084854125975,7.096196290942186,49.19934496316256,51.14657339897045,
2010-01-15,7.542611122131348,7.567760944366455,7.318851947784424,7.395955085754394,5.33984375,974345,,,,,,,7.693169492985192,7.398800659179687,7.104431825374182,51.03753004129657,49.665218455232655,
2010-01-18,7.39176607131958,7.4127092361450195,7.214090824127197,7.307958126068115,5.276310443878174,462245,,,,,,,7.692588412498082,7.4006452560424805,7.108702099586879,35.55469036664861,45.26385512370258,
2010-01-19,7.295382976531982,7.354051113128662,7.1403398513793945,7.307958126068115,5.276310443878174,1047050,,,,,,,7.6616744661985425,7.422771453857422,7.183868441516301,29.75380339895013,38.78200793563177,
2010-01-20,7.324711799621582,7.337286949157715,7.1068220138549805,7.148717880249023,5.161341190338135,1039540,,,,,,,7.545104506139142,7.3272310256958,7.109357545252458,20.51477666246718,28.60775680935531,
2010-01-21,7.172186851501465,7.207386016845703,6.872159957885742,6.9023261070251465,4.98344612121582,932183,7.233067750930786,7.233067750930786,,,,,7.561474159030091,7.212583065032959,6.863691971035827,12.881884706046293,21.05015492248787,
2010-01-22,6.867126941680908,6.870479106903076,6.680237770080566,6.745611190795898,4.870298862457275,1151502,7.2276200566973,7.1680735429128015,48.515432099338376,,,,7.531516950925287,7.08251428604126,6.633511621157233,6.6102920634122055,13.335651143975227,
2010-01-25,6.678565979003906,6.851208209991455,6.5830278396606445,6.735552787780762,4.863036155700684,681341,7.211097887584141,7.110404108895196,48.3117019256046,,,,7.42060986236826,6.968033218383789,6.515456574399319,11.014631861602084,10.168936210353527,
